Fecha,Estado_Actual
2018-05-12,1.7469730123997083
2018-05-13,1.6232963431890965
2018-05-14,1.9624823695345557
2018-05-15,1.9664835602260966
2018-05-16,2.0193047390957255
2018-05-17,1.9893181818181818
2018-05-18,2.0143048410964695
2018-05-19,1.7095401509951955
2018-05-20,1.610047142015321
2018-05-21,1.5963944571505448
2018-05-22,1.9970650467544877
2018-05-23,2.0283788338388944
2018-05-24,2.0322666666666667
2018-05-25,2.0602055800293684
2018-05-26,1.7242078580481621
2018-05-27,1.6248317631224765
2018-05-28,2.010457388584832
2018-05-29,2.094558085681204
2018-05-30,1.8267132256656482
2018-05-31,2.152342538008067
2018-06-01,2.07556433107423
2018-06-02,1.751833165153044
2018-06-03,1.6536233931346236
2018-06-04,1.9893927175733515
2018-06-05,1.9089596602972398
2018-06-06,2.003061508488728
2018-06-07,1.9921023631688501
2018-06-08,2.017157305400036
2018-06-09,1.778095293637371
2018-06-10,1.6192883137889202
2018-06-11,2.008688306986847
2018-06-12,1.8692295815964182
2018-06-13,2.0086338242762825
2018-06-14,2.053335499241932
2018-06-15,2.092649913435811
2018-06-16,1.7362701565786398
2018-06-17,1.6081867870722433
2018-06-18,1.9690512708150745
2018-06-19,1.9925243625684155
2018-06-20,2.04637128791488
2018-06-21,2.0455516014234876
2018-06-22,2.0562818139750116
2018-06-23,1.6002576489533011
2018-06-24,1.5137450199203186
2018-06-25,1.9714985526608773
2018-06-26,1.9989602828030775
2018-06-27,2.0156934306569343
2018-06-28,2.0689599221158526
2018-06-29,2.126269315673289
2018-06-30,1.725030018556926
2018-07-01,1.6416519174041297
2018-07-02,1.9692261726919629
2018-07-03,2.0081569509879755
2018-07-04,2.024601935685295
2018-07-05,2.0230096348884383
2018-07-06,2.0006766252016863
2018-07-07,1.6430007406623637
2018-07-08,1.5732866763501914
2018-07-09,1.9552401087284808
2018-07-10,1.989421946789187
2018-07-11,2.0279995011224745
2018-07-12,2.0063319764812304
2018-07-13,2.0231406930279716
2018-07-14,1.7015490728177296
2018-07-15,1.6166349751579463
2018-07-16,1.9824529991047448
2018-07-17,2.013920645595158
2018-07-18,2.041921647126108
2018-07-19,2.0159588569004825
2018-07-20,2.0318487697128473
2018-07-21,1.666124269270174
2018-07-22,1.5722144846796657
2018-07-23,1.9734276428981075
2018-07-24,1.974274055236856
2018-07-25,1.9130042313117066
2018-07-26,1.9083187272482136
2018-07-27,2.0590378093204373
2018-07-28,1.7344210287786086
2018-07-29,1.7249390409103225
2018-07-30,2.006314643440392
2018-07-31,1.9927037608257208
2018-08-01,1.9915666178623719
2018-08-02,1.8895372585633425
2018-08-03,1.8791888215654755
2018-08-04,1.5110739119237704
2018-08-05,1.5582694649380417
2018-08-06,1.7440483532749476
2018-08-07,1.7255557741491245
2018-08-08,1.7642246642246642
2018-08-09,1.7516482149521084
2018-08-10,1.7387857291883997
2018-08-11,1.583204134366925
2018-08-12,1.527013251783894
2018-08-13,1.7096324797664852
2018-08-14,1.6854692156720215
2018-08-15,1.5407543348943171
2018-08-16,1.7207526421895045
2018-08-17,1.7525877500194567
2018-08-18,1.6211389961389961
2018-08-19,1.5389710552581435
2018-08-20,1.6974957523823595
2018-08-21,1.6492121378930709
2018-08-22,1.6847684582480937
2018-08-23,1.6753467500679902
2018-08-24,1.6992821574080061
2018-08-25,1.5075850758507585
2018-08-26,1.4696610405914354
2018-08-27,1.730528075797687
2018-08-28,1.7798652959943282
2018-08-29,1.7904142973192527
2018-08-30,1.7924604316546762
2018-08-31,1.8413774255261
2018-09-01,1.62147771462758
2018-09-02,1.617382402069077
2018-09-03,1.8957548784662788
2018-09-04,1.9080825116761806
2018-09-05,1.9456878725215911
2018-09-06,1.9826291435940226
2018-09-07,1.965328740452299
2018-09-08,1.6214067278287463
2018-09-09,1.4961609080287097
2018-09-10,1.796381623526223
2018-09-11,1.6950792823643266
2018-09-12,1.999928248547033
2018-09-13,2.050913283573032
2018-09-14,2.036136618880888
2018-09-15,1.6455331412103746
2018-09-16,1.6013757179110457
2018-09-17,1.9884559884559885
2018-09-18,2.105726872246696
2018-09-19,1.9325430062495974
2018-09-20,2.024361180987687
2018-09-21,2.0355699272433307
2018-09-22,1.7226896153105131
2018-09-23,1.6044858523119392
2018-09-24,1.5740853658536584
2018-09-25,2.0153006086115695
2018-09-26,2.002957151478576
2018-09-27,2.0467865467865467
2018-09-28,2.088627363489319
2018-09-29,1.7901406489346887
2018-09-30,1.6234728359760853
2018-10-01,1.940389294403893
2018-10-02,2.0567805953693497
2018-10-03,2.037729981860586
2018-10-04,2.0197115652319173
2018-10-05,2.0789029060599233
2018-10-06,1.7431757016532103
2018-10-07,1.627079513818157
2018-10-08,2.0257029498016217
2018-10-09,2.050258132736207
2018-10-10,2.073357408505363
2018-10-11,2.061561367167271
2018-10-12,1.635642338641607
2018-10-13,1.6341679592288942
2018-10-14,1.5839764100633666
2018-10-15,1.9969820152746982
2018-10-16,2.0095932463545663
2018-10-17,2.0063399305364134
2018-10-18,1.9784415131617177
2018-10-19,2.083651055596654
2018-10-20,1.7932513914656771
2018-10-21,1.5840005003752815
2018-10-22,1.9755725190839695
2018-10-23,2.0178309069053024
2018-10-24,2.0071675729115177
2018-10-25,1.9593466857415356
2018-10-26,2.021839563208736
2018-10-27,1.7637883336276414
2018-10-28,1.5340996168582375
2018-10-29,2.005518625360592
2018-10-30,2.0463677699058898
2018-10-31,2.1995610235083465
2018-11-01,1.6165333666583355
2018-11-02,1.8567729786983642
2018-11-03,1.6664839682104686
2018-11-04,1.554425552200858
2018-11-05,1.8837903376235776
2018-11-06,2.003181137724551
2018-11-07,2.019439956919763
2018-11-08,1.972195391196357
2018-11-09,2.091470258136925
2018-11-10,1.7545062557432671
2018-11-11,1.6656776152359922
2018-11-12,1.9663097250923665
2018-11-13,1.958763568970082
2018-11-14,1.9826560395150428
2018-11-15,2.0779440154440154
2018-11-16,2.022517006802721
2018-11-17,1.6980902894932182
2018-11-18,1.5779402719879725
2018-11-19,1.9511223750905142
2018-11-20,1.9822166808845725
2018-11-21,2.0081579275127663
2018-11-22,1.9996194824961948
2018-11-23,2.102921646746348
2018-11-24,1.8065815525363556
2018-11-25,1.6009554377845787
2018-11-26,2.0106818339460357
2018-11-27,1.999873257287706
2018-11-28,1.9942650542326392
2018-11-29,2.0224985198342216
2018-11-30,2.0391620563187667
2018-12-01,1.7992610052876346
2018-12-02,1.6124313186813186
2018-12-03,1.999531365066613
2018-12-04,2.0255123132345125
2018-12-05,2.060773138396729
2018-12-06,1.577675337504116
2018-12-07,1.848611196271997
2018-12-08,1.6379123333120653
2018-12-09,1.5757267046998098
2018-12-10,1.9711885500933417
2018-12-11,2.00989615149664
2018-12-12,2.0039177277179236
2018-12-13,2.0901186261722873
2018-12-14,2.0611105086216246
2018-12-15,1.8290945573112616
2018-12-16,1.6202230755165479
2018-12-17,2.0476499189627226
2018-12-18,2.0414969153765568
2018-12-19,2.118593318851641
2018-12-20,2.174558484770924
2018-12-21,1.8183317754439985
2018-12-22,1.7619309838472834
2018-12-23,1.6470993998758363
2018-12-24,1.8494570582428431
2018-12-25,1.6511613067891782
2018-12-26,1.6612168319485392
2018-12-27,1.7487917458593538
2018-12-28,1.836230506958806
2018-12-29,1.6259142454539355
2018-12-30,1.5622941429185164
2018-12-31,1.7346236279794764
2019-01-01,1.5179264522070917
2019-01-02,1.8464673020046007
2019-01-03,1.8505452212957023
2019-01-04,1.8790883337625548
2019-01-05,1.65854094647753
2019-01-06,1.6482985576249825
2019-01-07,1.897131217110847
2019-01-08,1.9194421963518646
2019-01-09,1.9173121611154145
2019-01-10,1.9600241181790774
2019-01-11,1.990575521487811
2019-01-12,1.717331631024577
2019-01-13,1.5851499458027218
2019-01-14,1.9219669860325523
2019-01-15,1.9404688081359296
2019-01-16,1.949116904962153
2019-01-17,1.9260290198400947
2019-01-18,1.9724434625893843
2019-01-19,1.8131105240523437
2019-01-20,1.6363031423290204
2019-01-21,2.053221476510067
2019-01-22,2.079216062495717
2019-01-23,2.0510219646125685
2019-01-24,1.96568551510457
2019-01-25,1.9818574222701828
2019-01-26,1.7012295081967213
2019-01-27,1.5456182472989195
2019-01-28,1.9392495969514876
2019-01-29,1.8924475405657972
2019-01-30,1.9272887842213717
2019-01-31,1.9441519635742743
2019-02-01,1.9800690418810656
2019-02-02,1.6633296255098258
2019-02-03,1.557204187693003
2019-02-04,1.91146019278829
2019-02-05,1.9213655262965934
2019-02-06,1.9426187135366664
2019-02-07,1.9201446654611212
2019-02-08,1.9735969387755101
2019-02-09,1.6606361681619337
2019-02-10,1.591390871728315
2019-02-11,1.909390227841433
2019-02-12,1.937600969305331
2019-02-13,1.933957876553053
2019-02-14,1.9928327882541228
2019-02-15,1.9610774584353654
2019-02-16,1.7148455162019594
2019-02-17,1.532974536107318
2019-02-18,1.912598269141838
2019-02-19,1.9082144849016014
2019-02-20,1.9536331211972866
2019-02-21,1.848332605213339
2019-02-22,2.011634945187975
2019-02-23,1.6986102468367559
2019-02-24,1.5801629360120224
2019-02-25,1.9679148155983357
2019-02-26,1.982076813655761
2019-02-27,2.000886887706372
2019-02-28,2.0057042846956636
2019-03-01,1.9598050343860587
2019-03-02,1.6330738768264372
2019-03-03,1.5435008151771157
2019-03-04,1.9174970107612594
2019-03-05,1.9319455564451562
2019-03-06,1.9273421281725038
2019-03-07,2.0344360086767894
2019-03-08,2.0039822431126777
2019-03-09,1.6887359015673062
2019-03-10,1.7069310096730355
2019-03-11,1.92177742193755
2019-03-12,1.945352072483413
2019-03-13,1.9519266055045872
2019-03-14,1.9576664945792464
2019-03-15,2.0283798093893397
2019-03-16,1.7066381156316917
2019-03-17,1.5584621183565774
2019-03-18,1.9212776843797967
2019-03-19,1.9782085750672138
2019-03-20,1.9826690990738143
2019-03-21,1.9646011396011396
2019-03-22,1.956787057404385
2019-03-23,1.6619275665968274
2019-03-24,1.5873923373923373
2019-03-25,1.9093412412624444
2019-03-26,1.944748516448695
2019-03-27,1.9236452273555391
2019-03-28,1.937684298107159
2019-03-29,1.9807025048719045
2019-03-30,1.7174455675555447
2019-03-31,1.5422380927737238
2019-04-01,1.9114922598684725
2019-04-02,1.9293033983417027
2019-04-03,1.9619955522189327
2019-04-04,1.9777531852104084
2019-04-05,1.969493476592479
2019-04-06,1.7815609532071235
2019-04-07,1.6343915971480911
2019-04-08,1.9523059467396382
2019-04-09,1.9865103874227963
2019-04-10,1.9406918197868306
2019-04-11,1.9605137403280921
2019-04-12,1.971615909964179
2019-04-13,1.6299039447412444
2019-04-14,1.5003544669789683
2019-04-15,1.8324460779825513
2019-04-16,1.8568853993489711
2019-04-17,1.796616393442623
2019-04-18,1.7083666653968739
2019-04-19,1.3971580655434404
2019-04-20,1.4636857488707153
2019-04-21,1.4200729054619339
2019-04-22,1.489280553031093
2019-04-23,2.003074760607924
2019-04-24,1.9729011288046765
2019-04-25,1.9615073178395757
2019-04-26,2.01472153038435
2019-04-27,1.7119041828793775
2019-04-28,1.5604286415032638
2019-04-29,2.004121586810922
2019-04-30,2.036217065992128
2019-05-01,1.5764696563651006
2019-05-02,1.9482243494358458
2019-05-03,2.0970300962706796
2019-05-04,1.7370824634655533
2019-05-05,1.6158319264678296
2019-05-06,1.9371179248675472
2019-05-07,1.9136234651390989
2019-05-08,1.9191160722159928
2019-05-09,1.9696581558055513
2019-05-10,2.039407257155736
2019-05-11,1.6867545437334344
2019-05-12,1.5963073914841879
2019-05-13,1.9544758229550372
2019-05-14,1.9620882535736481
2019-05-15,2.0294672789249795
2019-05-16,1.9589407914311217
2019-05-17,2.042558005362173
2019-05-18,1.7307600837138508
2019-05-19,1.5898985983063374
2019-05-20,1.9619081152276254
2019-05-21,1.9405929390464696
2019-05-22,1.923221072635135
2019-05-23,1.9696897002554845
2019-05-24,2.1339659439546526
2019-05-25,1.6637507546254098
2019-05-26,1.5610534615188971
2019-05-27,1.9237298111786034
2019-05-28,1.9530652749191415
2019-05-29,1.9801951310599164
2019-05-30,2.0193941484163935
2019-05-31,2.06963534519605
2019-06-01,1.6991336213172838
2019-06-02,1.5509288592645158
2019-06-03,1.9531681747565908
2019-06-04,1.9747806619471169
2019-06-05,1.977348340058045
2019-06-06,1.9894796035520983
2019-06-07,2.0556190769366083
2019-06-08,1.6705385300560918
2019-06-09,1.4798400186991132
2019-06-10,1.5430554679119075
2019-06-11,2.070142939394698
2019-06-12,2.017692901776311
2019-06-13,2.018452455578477
2019-06-14,2.009800306189726
2019-06-15,1.6973996095928612
2019-06-16,1.5779388103216754
2019-06-17,1.9516420809809991
2019-06-18,1.9831952718900572
2019-06-19,2.0069380809006416
2019-06-20,2.0077768479776847
2019-06-21,2.009419593185918
2019-06-22,1.6388857083972612
2019-06-23,1.4486062379429547
2019-06-24,1.4556924957347661
2019-06-25,1.9794097616345063
2019-06-26,1.9891392206195426
2019-06-27,2.0352667036920775
2019-06-28,2.043534497053849
2019-06-29,1.6709367400840052
2019-06-30,1.552062559677049
2019-07-01,1.9707250185682454
2019-07-02,1.9620152934256367
2019-07-03,1.9829101341887678
2019-07-04,2.001129017975737
2019-07-05,2.0013380127220883
2019-07-06,1.624497294632955
2019-07-07,1.5340920108590266
2019-07-08,1.9327779975335644
2019-07-09,1.9479489947375523
2019-07-10,1.9633932068714677
2019-07-11,1.9517074730819801
2019-07-12,1.9939942864563043
2019-07-13,1.6360193777292575
2019-07-14,1.5889724310776943
2019-07-15,1.9337480208097715
2019-07-16,1.939184300958582
2019-07-17,1.9913969779424536
2019-07-18,1.9738256549232158
2019-07-19,1.9647273596592267
2019-07-20,1.606878835130072
2019-07-21,1.497765994009918
2019-07-22,1.8662852102459349
2019-07-23,1.8949371951432463
2019-07-24,1.9067567249535196
2019-07-25,1.9469061250098032
2019-07-26,1.9236242052181538
2019-07-27,1.6119153408819455
2019-07-28,1.5099596026321807
2019-07-29,1.8551691009115552
2019-07-30,1.8679094852854965
2019-07-31,1.875221527842552
2019-08-01,1.8607658829863605
2019-08-02,1.8326261512590067
2019-08-03,1.5612781868119188
2019-08-04,1.5209044750540357
2019-08-05,1.7147251633120961
2019-08-06,1.7165964259647306
2019-08-07,1.7328566016290965
2019-08-08,1.7089187785025688
2019-08-09,1.6923225924069094
2019-08-10,1.5057565690123829
2019-08-11,1.429692383396949
2019-08-12,1.6372411568381742
2019-08-13,1.6251612589148796
2019-08-14,1.6316980860900185
2019-08-15,1.4797245987951197
2019-08-16,1.5881257466794725
2019-08-17,1.5134602286984264
2019-08-18,1.4747121130517298
2019-08-19,1.6167768755773813
2019-08-20,1.6371492107998356
2019-08-21,1.6319838688382924
2019-08-22,1.62581241994402
2019-08-23,1.63833380574452
2019-08-24,1.4737261044279828
2019-08-25,1.4412408709488773
2019-08-26,1.6896568064160733
2019-08-27,1.7298189134808852
2019-08-28,1.736605492552976
2019-08-29,1.7183157635164292
2019-08-30,1.7589595442785377
2019-08-31,1.52280387806881
2019-09-01,1.4608927487263417
2019-09-02,1.8509809047375738
2019-09-03,1.8629036076129155
2019-09-04,1.8656412576340196
2019-09-05,1.897769958632495
2019-09-06,1.9313512591666193
2019-09-07,1.5876402904838254
2019-09-08,1.516015280634734
2019-09-09,1.9047194700123116
2019-09-10,1.9988164866166656
2019-09-11,1.5630486237911678
2019-09-12,1.9724417524342717
2019-09-13,1.9574259789875836
2019-09-14,1.6419119790148644
2019-09-15,1.5117753392570716
2019-09-16,1.9254900088332896
2019-09-17,1.9533407768701887
2019-09-18,1.960536310277362
2019-09-19,1.9697327758589347
2019-09-20,2.0172157515252356
2019-09-21,1.6450647605497024
2019-09-22,1.5905830721003136
2019-09-23,1.8461909243234558
2019-09-24,1.533520635535749
2019-09-25,1.9906070514469059
2019-09-26,1.9990772520114781
2019-09-27,2.0270505148288303
2019-09-28,1.685009092067316
2019-09-29,1.5767600886063757
2019-09-30,1.9767826058032398
2019-10-01,1.9495165320682288
2019-10-02,2.006818312038045
2019-10-03,1.9976709404148922
2019-10-04,2.031553804426685
2019-10-05,1.709379067802416
2019-10-06,1.6746952785690936
2019-10-07,1.939383717007689
2019-10-08,1.952368311712294
2019-10-09,1.978086340054931
2019-10-10,1.9643253402169236
2019-10-11,1.9669104184467205
2019-10-12,1.6438824490923531
2019-10-13,1.5387342199500826
2019-10-14,2.091542453612645
2019-10-15,1.9194477200132805
2019-10-16,1.9498649054338038
2019-10-17,1.9102301286728514
2019-10-18,1.9203605416065543
2019-10-19,1.6921598368158164
2019-10-20,1.553003401020306
2019-10-21,1.9338045120483471
2019-10-22,1.9991389341400978
2019-10-23,1.9370863371306253
2019-10-24,1.9768848489022024
2019-10-25,2.023207442659643
2019-10-26,1.7444025815851478
2019-10-27,1.6584885658034227
2019-10-28,1.9575988629269006
2019-10-29,1.9993847712796757
2019-10-30,2.013528189630749
2019-10-31,2.08370878443503
2019-11-01,1.520030862365719
2019-11-02,1.6501571077502415
2019-11-03,1.5964945297601125
2019-11-04,1.9991364119081796
2019-11-05,2.04099027861761
2019-11-06,2.0067512418087263
2019-11-07,2.0029789653212053
2019-11-08,2.016717206190066
2019-11-09,1.8137785146646848
2019-11-10,1.6718041817954175
2019-11-11,2.008354409138309
2019-11-12,2.043728397046496
2019-11-13,2.0081200986922125
2019-11-14,2.066510522103479
2019-11-15,2.0354780652418447
2019-11-16,1.7103559870550162
2019-11-17,1.6209759650400584
2019-11-18,1.9581293736930032
2019-11-19,1.9900741313443697
2019-11-20,1.8893248684713282
2019-11-21,1.9318017540478025
2019-11-22,2.034592550827502
2019-11-23,1.7106256892384124
2019-11-24,1.5454250408693144
2019-11-25,1.947284233140295
2019-11-26,1.9409540568819557
2019-11-27,1.9536960132890366
2019-11-28,1.9647149301530091
2019-11-29,2.0349125025670958
2019-11-30,1.7711436271781946
2019-12-01,1.6189251486109426
2019-12-02,1.9378498908814878
2019-12-03,1.9552644987956271
2019-12-04,2.118901843662053
2019-12-05,2.0906068536385387
2019-12-06,1.5620854100182868
2019-12-07,1.6409757611199294
2019-12-08,1.560569238092852
2019-12-09,1.94764353354485
2019-12-10,1.978010724230778
2019-12-11,1.998585489479578
2019-12-12,2.003159505121724
2019-12-13,2.0034452598344568
2019-12-14,1.7280713883068677
2019-12-15,1.6346366894753992
2019-12-16,1.955551732048635
2019-12-17,2.055980198527714
2019-12-18,2.0076369993559156
2019-12-19,2.0598332238109265
2019-12-20,2.0313347290386794
2019-12-21,1.7227351351351352
2019-12-22,1.5847723890293166
2019-12-23,1.9638565279770446
2019-12-24,1.79838430067263
2019-12-25,1.6070925521969461
2019-12-26,1.6159774714688009
2019-12-27,1.7937820747800586
2019-12-28,1.5950284765068818
2019-12-29,1.4977678571428572
2019-12-30,1.8127897523784413
2019-12-31,1.7355133754097787
2020-01-01,1.4718310691779284
2020-01-02,1.804763920509799
2020-01-03,1.8350387386776896
2020-01-04,1.656703375960498
2020-01-05,1.595707189832672
2020-01-06,1.641424749331133
2020-01-07,1.84645385460863
2020-01-08,1.88312976482936
2020-01-09,1.9110953546350724
2020-01-10,1.9681932989114643
2020-01-11,1.6927314375104754
2020-01-12,1.5407658343483557
2020-01-13,1.857298390232522
2020-01-14,1.9059546421951163
2020-01-15,1.9178970233852628
2020-01-16,1.9382611031518624
2020-01-17,1.9649115102542707
2020-01-18,1.6681404332417926
2020-01-19,1.515089605734767
2020-01-20,1.924371213618763
2020-01-21,1.9722966507177033
2020-01-22,1.9146256536159867
2020-01-23,1.9634963277259572
2020-01-24,1.9659125014429182
2020-01-25,1.6550611471550785
2020-01-26,1.5115544242849799
2020-01-27,1.924278453863011
2020-01-28,1.907205579404081
2020-01-29,1.9097899250245527
2020-01-30,1.9336276788593925
2020-01-31,1.9504084467907752
2020-02-01,1.6659880549338073
2020-02-02,1.564607692018497
2020-02-03,1.875436303528869
2020-02-04,1.9151988440897207
2020-02-05,1.9279913616628799
2020-02-06,1.9417037843174654
2020-02-07,1.9231020266080694
2020-02-08,1.6368786101384956
2020-02-09,1.5080424777063957
2020-02-10,1.890487906782415
2020-02-11,1.8929488295187538
2020-02-12,1.9122011541632316
2020-02-13,1.9425723032756552
2020-02-14,1.9639088340722046
2020-02-15,1.6885791152531984
2020-02-16,1.5677731589277224
2020-02-17,1.8864717878993882
2020-02-18,1.9152321995673587
2020-02-19,1.9308986915124209
2020-02-20,1.966343942470579
2020-02-21,1.949890339890674
2020-02-22,1.603021819107337
2020-02-23,1.477070569839276
2020-02-24,1.873813622406253
2020-02-25,1.8974890469684835
2020-02-26,1.9114998447365696
2020-02-27,1.9532040666114638
2020-02-28,1.952483492820338
2020-02-29,1.6266265479572017
2020-03-01,1.506213989810009
2020-03-02,1.924935551910007
2020-03-03,1.9135812708079096
2020-03-04,1.9271345758562552
2020-03-05,1.9609041487839771
2020-03-06,1.9791912877323585
2020-03-07,1.6918445407049
2020-03-08,1.6145833333333333
2020-03-09,1.8974580184208607
2020-03-10,1.916854645425067
2020-03-11,1.8910767129524244
2020-03-12,1.9022676006173573
2020-03-13,1.800118581762125
2020-03-14,1.3053831186880385
2020-03-15,1.2367763792378645
2020-03-16,1.4266248513031254
2020-03-17,
2020-03-18,
2020-03-19,
2020-03-20,
2020-03-21,
2020-03-22,
2020-03-23,2.0
2020-03-24,
2020-03-25,
2020-03-26,
2020-03-27,
2020-03-28,
2020-03-29,
2020-03-30,
2020-03-31,
2020-04-01,
2020-04-02,
2020-04-03,
2020-04-04,
2020-04-05,
2020-04-06,
2020-04-07,
2020-04-08,
2020-04-09,
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,
2020-04-14,
2020-04-15,
2020-04-16,
2020-04-17,
2020-04-18,
2020-04-19,
2020-04-20,
2020-04-21,
2020-04-22,
2020-04-23,
2020-04-24,
2020-04-25,
2020-04-26,
2020-04-27,
2020-04-28,
2020-04-29,
2020-04-30,
2020-05-01,
2020-05-02,
2020-05-03,
2020-05-04,
2020-05-05,
2020-05-06,
2020-05-07,
2020-05-08,
2020-05-09,
2020-05-10,
2020-05-11,
2020-05-12,
2020-05-13,
2020-05-14,
2020-05-15,
2020-05-16,
2020-05-17,
2020-05-18,
2020-05-19,
2020-05-20,
2020-05-21,
2020-05-22,
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,
2020-05-27,
2020-05-28,
2020-05-29,
2020-05-30,
2020-05-31,
2020-06-01,
2020-06-02,
2020-06-03,
2020-06-04,1.6997406533205117
2020-06-05,1.6698076168040832
2020-06-06,1.680143472453589
2020-06-07,1.678445577494734
2020-06-08,1.7136826919223629
2020-06-09,1.7598776774127232
2020-06-10,1.7852521535706019
2020-06-11,1.7303151515151516
2020-06-12,1.754329566741193
2020-06-13,1.5645152564380005
2020-06-14,1.6392748620821902
2020-06-15,1.7411533993679662
2020-06-16,1.7334749452463256
2020-06-17,1.7555667947018057
2020-06-18,1.7695058170562494
2020-06-19,1.7961746258461155
2020-06-20,1.7528387447850535
2020-06-21,1.6692879944102696
2020-06-22,1.8001496373707266
2020-06-23,1.7947338446811347
2020-06-24,1.57854695551299
2020-06-25,1.8004097438508817
2020-06-26,1.8366370710877251
2020-06-27,1.7104776371721528
2020-06-28,1.6437196919273558
2020-06-29,1.8006462340357787
2020-06-30,1.8253943888154165
2020-07-01,1.8361583247253264
2020-07-02,1.830498344979772
2020-07-03,1.8293441269913056
2020-07-04,1.4215622821865976
2020-07-05,1.4129138065574205
2020-07-06,1.799481144753602
2020-07-07,1.8284288239575752
2020-07-08,1.8323722503435236
2020-07-09,1.836005001004666
2020-07-10,1.8353948193958949
2020-07-11,1.5130478695917697
2020-07-12,1.3996130530117374
2020-07-13,1.7892562482635324
2020-07-14,1.8149341681244822
